State,Fiscal year,Country,Commodity name,Dollar value,Fiscal quarter,Trade type,Fiscal quarter description
MI,2021,Barbados,Distilled spirits,2424637,1,Imports,Fiscal Quarter 1
MI,2021,Uruguay,Beef and beef products,2379801,1,Imports,Fiscal Quarter 1
MI,2021,United Kingdom,Distilled spirits,2322480,1,Imports,Fiscal Quarter 1
MI,2021,Germany,Processed fruit and vegetables,1737005,1,Imports,Fiscal Quarter 1
MI,2021,Australia,Beef and beef products,1450489,1,Imports,Fiscal Quarter 1
MI,2021,Chile,Processed fruit and vegetables,1444785,1,Imports,Fiscal Quarter 1
MI,2021,India,Processed fruit and vegetables,1240992,1,Imports,Fiscal Quarter 1
MI,2021,Netherlands,Distilled spirits,1087378,1,Imports,Fiscal Quarter 1
MI,2021,New Zealand,Beef and beef products,822297,1,Imports,Fiscal Quarter 1
MI,2021,Italy,"Baked goods, cereals, and pasta",677849,1,Imports,Fiscal Quarter 1
MI,2021,Germany,"Baked goods, cereals, and pasta",621280,1,Imports,Fiscal Quarter 1
MI,2021,Canada,Distilled spirits,618409,1,Imports,Fiscal Quarter 1
MI,2021,Spain,Fresh vegetables,549815,1,Imports,Fiscal Quarter 1
MI,2021,Peru,Fresh vegetables,525437,1,Imports,Fiscal Quarter 1
MI,2021,Netherlands,Fresh vegetables,505680,1,Imports,Fiscal Quarter 1
MI,2021,World,Fresh vegetables,627481795,0,Imports,Fiscal Year Total
MI,2021,World,Distilled spirits,327187663,0,Imports,Fiscal Year Total
MI,2021,Mexico,Fresh vegetables,324012390,0,Imports,Fiscal Year Total
MI,2021,Canada,Fresh vegetables,298896692,0,Imports,Fiscal Year Total
MI,2021,France,Distilled spirits,290456452,0,Imports,Fiscal Year Total
MI,2021,World,"Baked goods, cereals, and pasta",192962968,0,Imports,Fiscal Year Total
MI,2021,World,Beef and beef products,180075214,0,Imports,Fiscal Year Total
MI,2021,World,Processed fruit and vegetables,155245502,0,Imports,Fiscal Year Total
MI,2021,Canada,"Baked goods, cereals, and pasta",129655542,0,Imports,Fiscal Year Total
MI,2021,Canada,Processed fruit and vegetables,96651542,0,Imports,Fiscal Year Total
MI,2021,Canada,Beef and beef products,74670460,0,Imports,Fiscal Year Total
MI,2021,Mexico,Beef and beef products,74407984,0,Imports,Fiscal Year Total
MI,2021,France,"Baked goods, cereals, and pasta",21890205,0,Imports,Fiscal Year Total
MI,2021,Mexico,"Baked goods, cereals, and pasta",14341982,0,Imports,Fiscal Year Total
MI,2021,Mexico,Processed fruit and vegetables,10541447,0,Imports,Fiscal Year Total
MI,2021,Australia,Beef and beef products,10186434,0,Imports,Fiscal Year Total
MI,2021,Barbados,Distilled spirits,8762181,0,Imports,Fiscal Year Total
MI,2021,Canada,Distilled spirits,8045853,0,Imports,Fiscal Year Total
MI,2021,Uruguay,Beef and beef products,7552731,0,Imports,Fiscal Year Total
MI,2021,Chile,Processed fruit and vegetables,6503248,0,Imports,Fiscal Year Total
MI,2021,Italy,"Baked goods, cereals, and pasta",6430353,0,Imports,Fiscal Year Total
MI,2021,United Kingdom,Distilled spirits,5828192,0,Imports,Fiscal Year Total
MI,2021,Germany,Processed fruit and vegetables,5760009,0,Imports,Fiscal Year Total
MI,2021,India,Processed fruit and vegetables,5102140,0,Imports,Fiscal Year Total
MI,2021,New Zealand,Beef and beef products,5078684,0,Imports,Fiscal Year Total
MI,2021,Germany,"Baked goods, cereals, and pasta",4207945,0,Imports,Fiscal Year Total
MI,2021,Netherlands,Distilled spirits,3293182,0,Imports,Fiscal Year Total
MI,2021,Netherlands,Fresh vegetables,1886612,0,Imports,Fiscal Year Total
MI,2021,Spain,Fresh vegetables,1006160,0,Imports,Fiscal Year Total
MI,2021,Peru,Fresh vegetables,899030,0,Imports,Fiscal Year Total
MI,2020,World,Fresh vegetables,198479122,4,Imports,Fiscal Quarter 4
MI,2020,Canada,Fresh vegetables,116130606,4,Imports,Fiscal Quarter 4
MI,2020,Mexico,Fresh vegetables,75767489,4,Imports,Fiscal Quarter 4
MI,2020,World,Distilled spirits,74165163,4,Imports,Fiscal Quarter 4
MI,2020,France,Distilled spirits,61887508,4,Imports,Fiscal Quarter 4
MI,2020,World,"Baked goods, cereals, and pasta",48495977,4,Imports,Fiscal Quarter 4
MI,2020,World,Processed fruit and vegetables,39144236,4,Imports,Fiscal Quarter 4
MI,2020,Canada,"Baked goods, cereals, and pasta",32906307,4,Imports,Fiscal Quarter 4
MI,2020,World,Beef and beef products,30157411,4,Imports,Fiscal Quarter 4
MI,2020,Canada,Processed fruit and vegetables,25469772,4,Imports,Fiscal Quarter 4
MI,2020,Mexico,Beef and beef products,14441552,4,Imports,Fiscal Quarter 4
MI,2020,Canada,Beef and beef products,11336879,4,Imports,Fiscal Quarter 4
MI,2020,France,"Baked goods, cereals, and pasta",6550446,4,Imports,Fiscal Quarter 4
MI,2020,Netherlands,Fresh vegetables,5968514,4,Imports,Fiscal Quarter 4
MI,2020,Canada,Distilled spirits,5743277,4,Imports,Fiscal Quarter 4
MI,2020,United Kingdom,Distilled spirits,2619038,4,Imports,Fiscal Quarter 4
MI,2020,Germany,Processed fruit and vegetables,2330363,4,Imports,Fiscal Quarter 4
MI,2020,India,Processed fruit and vegetables,2133920,4,Imports,Fiscal Quarter 4
MI,2020,Mexico,Processed fruit and vegetables,2088895,4,Imports,Fiscal Quarter 4
MI,2020,Germany,"Baked goods, cereals, and pasta",1996004,4,Imports,Fiscal Quarter 4
MI,2020,Mexico,"Baked goods, cereals, and pasta",1883214,4,Imports,Fiscal Quarter 4
MI,2020,Barbados,Distilled spirits,1878465,4,Imports,Fiscal Quarter 4
MI,2020,Uruguay,Beef and beef products,1814975,4,Imports,Fiscal Quarter 4
MI,2020,Australia,Beef and beef products,1273300,4,Imports,Fiscal Quarter 4
MI,2020,Chile,Processed fruit and vegetables,784936,4,Imports,Fiscal Quarter 4
MI,2020,India,"Baked goods, cereals, and pasta",625822,4,Imports,Fiscal Quarter 4
MI,2020,Spain,Fresh vegetables,354696,4,Imports,Fiscal Quarter 4
MI,2020,Ireland,Beef and beef products,333350,4,Imports,Fiscal Quarter 4
MI,2020,Ireland,Distilled spirits,284481,4,Imports,Fiscal Quarter 4
MI,2020,Peru,Fresh vegetables,73887,4,Imports,Fiscal Quarter 4
MI,2020,World,Fresh vegetables,177223464,3,Imports,Fiscal Quarter 3
MI,2020,Canada,Fresh vegetables,115424053,3,Imports,Fiscal Quarter 3
MI,2020,Mexico,Fresh vegetables,59762906,3,Imports,Fiscal Quarter 3
MI,2020,World,"Baked goods, cereals, and pasta",48982528,3,Imports,Fiscal Quarter 3
MI,2020,World,Processed fruit and vegetables,39022924,3,Imports,Fiscal Quarter 3
MI,2020,Canada,"Baked goods, cereals, and pasta",37745661,3,Imports,Fiscal Quarter 3
MI,2020,World,Distilled spirits,35522652,3,Imports,Fiscal Quarter 3
MI,2020,World,Beef and beef products,32254530,3,Imports,Fiscal Quarter 3
MI,2020,France,Distilled spirits,23831758,3,Imports,Fiscal Quarter 3
MI,2020,Canada,Processed fruit and vegetables,21061620,3,Imports,Fiscal Quarter 3
MI,2020,Mexico,Beef and beef products,17808809,3,Imports,Fiscal Quarter 3
MI,2020,Canada,Beef and beef products,9426930,3,Imports,Fiscal Quarter 3
MI,2020,Canada,Distilled spirits,6667927,3,Imports,Fiscal Quarter 3
MI,2020,France,"Baked goods, cereals, and pasta",4848343,3,Imports,Fiscal Quarter 3
MI,2020,Mexico,"Baked goods, cereals, and pasta",3544901,3,Imports,Fiscal Quarter 3
MI,2020,Mexico,Processed fruit and vegetables,2607695,3,Imports,Fiscal Quarter 3
MI,2020,Chile,Processed fruit and vegetables,2540472,3,Imports,Fiscal Quarter 3
MI,2020,Netherlands,Fresh vegetables,2024075,3,Imports,Fiscal Quarter 3
MI,2020,Uruguay,Beef and beef products,1753656,3,Imports,Fiscal Quarter 3
MI,2020,United Kingdom,Distilled spirits,1650792,3,Imports,Fiscal Quarter 3
MI,2020,Germany,Processed fruit and vegetables,1576005,3,Imports,Fiscal Quarter 3
MI,2020,India,Processed fruit and vegetables,1444034,3,Imports,Fiscal Quarter 3
MI,2020,Barbados,Distilled spirits,1331255,3,Imports,Fiscal Quarter 3
MI,2020,Australia,Beef and beef products,998377,3,Imports,Fiscal Quarter 3
MI,2020,Ireland,Beef and beef products,553931,3,Imports,Fiscal Quarter 3
MI,2020,India,"Baked goods, cereals, and pasta",337916,3,Imports,Fiscal Quarter 3
MI,2020,Germany,"Baked goods, cereals, and pasta",252133,3,Imports,Fiscal Quarter 3
MI,2020,Ireland,Distilled spirits,241238,3,Imports,Fiscal Quarter 3
MI,2020,World,Fresh vegetables,225526176,2,Imports,Fiscal Quarter 2
MI,2020,Mexico,Fresh vegetables,197873665,2,Imports,Fiscal Quarter 2
MI,2020,World,Beef and beef products,46256114,2,Imports,Fiscal Quarter 2
MI,2020,World,Processed fruit and vegetables,38757112,2,Imports,Fiscal Quarter 2
MI,2020,World,"Baked goods, cereals, and pasta",35194149,2,Imports,Fiscal Quarter 2
MI,2020,Canada,"Baked goods, cereals, and pasta",26046611,2,Imports,Fiscal Quarter 2
MI,2020,Canada,Fresh vegetables,25555649,2,Imports,Fiscal Quarter 2
MI,2020,World,Distilled spirits,25408498,2,Imports,Fiscal Quarter 2
MI,2020,Canada,Processed fruit and vegetables,18835675,2,Imports,Fiscal Quarter 2
MI,2020,Mexico,Beef and beef products,18755352,2,Imports,Fiscal Quarter 2
MI,2020,Canada,Beef and beef products,18106460,2,Imports,Fiscal Quarter 2
MI,2020,France,Distilled spirits,15138185,2,Imports,Fiscal Quarter 2
MI,2020,India,Processed fruit and vegetables,5966115,2,Imports,Fiscal Quarter 2
MI,2020,Mexico,Processed fruit and vegetables,4918014,2,Imports,Fiscal Quarter 2
MI,2020,France,"Baked goods, cereals, and pasta",4290773,2,Imports,Fiscal Quarter 2
MI,2020,Australia,Beef and beef products,3209835,2,Imports,Fiscal Quarter 2
MI,2020,Uruguay,Beef and beef products,2960908,2,Imports,Fiscal Quarter 2
MI,2020,Canada,Distilled spirits,2886014,2,Imports,Fiscal Quarter 2
MI,2020,Mexico,"Baked goods, cereals, and pasta",2179781,2,Imports,Fiscal Quarter 2
MI,2020,Chile,Processed fruit and vegetables,1798009,2,Imports,Fiscal Quarter 2
MI,2020,Ireland,Beef and beef products,1767702,2,Imports,Fiscal Quarter 2
MI,2020,Barbados,Distilled spirits,1689152,2,Imports,Fiscal Quarter 2
MI,2020,Ireland,Distilled spirits,1622782,2,Imports,Fiscal Quarter 2
MI,2020,United Kingdom,Distilled spirits,1343239,2,Imports,Fiscal Quarter 2
MI,2020,Spain,Fresh vegetables,1286342,2,Imports,Fiscal Quarter 2
MI,2020,India,"Baked goods, cereals, and pasta",775474,2,Imports,Fiscal Quarter 2
MI,2020,Germany,Processed fruit and vegetables,677061,2,Imports,Fiscal Quarter 2
MI,2020,Peru,Fresh vegetables,387318,2,Imports,Fiscal Quarter 2
MI,2020,Germany,"Baked goods, cereals, and pasta",332524,2,Imports,Fiscal Quarter 2
MI,2020,Netherlands,Fresh vegetables,85095,2,Imports,Fiscal Quarter 2
MI,2020,World,Fresh vegetables,192961847,1,Imports,Fiscal Quarter 1
MI,2020,Mexico,Fresh vegetables,142262202,1,Imports,Fiscal Quarter 1
MI,2020,World,Beef and beef products,53747380,1,Imports,Fiscal Quarter 1
MI,2020,Canada,Fresh vegetables,47776282,1,Imports,Fiscal Quarter 1
MI,2020,World,Distilled spirits,39330225,1,Imports,Fiscal Quarter 1
MI,2020,World,"Baked goods, cereals, and pasta",38951367,1,Imports,Fiscal Quarter 1
MI,2020,World,Processed fruit and vegetables,37000678,1,Imports,Fiscal Quarter 1
MI,2020,Canada,Beef and beef products,30578360,1,Imports,Fiscal Quarter 1
MI,2020,Canada,"Baked goods, cereals, and pasta",26174437,1,Imports,Fiscal Quarter 1
MI,2020,Canada,Processed fruit and vegetables,20259845,1,Imports,Fiscal Quarter 1
MI,2020,France,Distilled spirits,19070421,1,Imports,Fiscal Quarter 1
MI,2020,Mexico,Beef and beef products,15300836,1,Imports,Fiscal Quarter 1
MI,2020,Canada,Distilled spirits,9091873,1,Imports,Fiscal Quarter 1
MI,2020,France,"Baked goods, cereals, and pasta",5635214,1,Imports,Fiscal Quarter 1
MI,2020,Mexico,Processed fruit and vegetables,4759361,1,Imports,Fiscal Quarter 1
MI,2020,Ireland,Distilled spirits,4093341,1,Imports,Fiscal Quarter 1
MI,2020,Uruguay,Beef and beef products,3655278,1,Imports,Fiscal Quarter 1
MI,2020,India,Processed fruit and vegetables,2844559,1,Imports,Fiscal Quarter 1
MI,2020,United Kingdom,Distilled spirits,2663525,1,Imports,Fiscal Quarter 1
MI,2020,Australia,Beef and beef products,2441906,1,Imports,Fiscal Quarter 1
MI,2020,Mexico,"Baked goods, cereals, and pasta",2297587,1,Imports,Fiscal Quarter 1
MI,2020,Chile,Processed fruit and vegetables,1324453,1,Imports,Fiscal Quarter 1
MI,2020,Spain,Fresh vegetables,1215809,1,Imports,Fiscal Quarter 1
MI,2020,Germany,Processed fruit and vegetables,1040110,1,Imports,Fiscal Quarter 1
MI,2020,Peru,Fresh vegetables,922614,1,Imports,Fiscal Quarter 1
MI,2020,Barbados,Distilled spirits,807685,1,Imports,Fiscal Quarter 1
MI,2020,Germany,"Baked goods, cereals, and pasta",677091,1,Imports,Fiscal Quarter 1
MI,2020,India,"Baked goods, cereals, and pasta",578270,1,Imports,Fiscal Quarter 1
MI,2020,Ireland,Beef and beef products,495805,1,Imports,Fiscal Quarter 1
MI,2020,Netherlands,Fresh vegetables,52872,1,Imports,Fiscal Quarter 1
MI,2020,World,Fresh vegetables,794190609,0,Imports,Fiscal Year Total
MI,2020,Mexico,Fresh vegetables,475666262,0,Imports,Fiscal Year Total
MI,2020,Canada,Fresh vegetables,304886590,0,Imports,Fiscal Year Total
MI,2020,World,Distilled spirits,174426538,0,Imports,Fiscal Year Total
MI,2020,World,"Baked goods, cereals, and pasta",171624021,0,Imports,Fiscal Year Total
MI,2020,World,Beef and beef products,162415435,0,Imports,Fiscal Year Total
MI,2020,World,Processed fruit and vegetables,153924950,0,Imports,Fiscal Year Total
MI,2020,Canada,"Baked goods, cereals, and pasta",122873016,0,Imports,Fiscal Year Total
MI,2020,France,Distilled spirits,119927872,0,Imports,Fiscal Year Total
MI,2020,Canada,Processed fruit and vegetables,85626912,0,Imports,Fiscal Year Total
MI,2020,Canada,Beef and beef products,69448629,0,Imports,Fiscal Year Total
MI,2020,Mexico,Beef and beef products,66306549,0,Imports,Fiscal Year Total
MI,2020,Canada,Distilled spirits,24389091,0,Imports,Fiscal Year Total
MI,2020,France,"Baked goods, cereals, and pasta",21324776,0,Imports,Fiscal Year Total
MI,2020,Mexico,Processed fruit and vegetables,14373965,0,Imports,Fiscal Year Total
MI,2020,India,Processed fruit and vegetables,12388628,0,Imports,Fiscal Year Total
MI,2020,Uruguay,Beef and beef products,10184817,0,Imports,Fiscal Year Total
MI,2020,Mexico,"Baked goods, cereals, and pasta",9905483,0,Imports,Fiscal Year Total
MI,2020,United Kingdom,Distilled spirits,8276594,0,Imports,Fiscal Year Total
MI,2020,Netherlands,Fresh vegetables,8130556,0,Imports,Fiscal Year Total
MI,2020,Australia,Beef and beef products,7923418,0,Imports,Fiscal Year Total
MI,2020,Chile,Processed fruit and vegetables,6447870,0,Imports,Fiscal Year Total
MI,2020,Ireland,Distilled spirits,6241842,0,Imports,Fiscal Year Total
MI,2020,Barbados,Distilled spirits,5706557,0,Imports,Fiscal Year Total
MI,2020,Germany,Processed fruit and vegetables,5623539,0,Imports,Fiscal Year Total
MI,2020,Germany,"Baked goods, cereals, and pasta",3257752,0,Imports,Fiscal Year Total
MI,2020,Ireland,Beef and beef products,3150788,0,Imports,Fiscal Year Total
MI,2020,Spain,Fresh vegetables,2856847,0,Imports,Fiscal Year Total
MI,2020,India,"Baked goods, cereals, and pasta",2317482,0,Imports,Fiscal Year Total
MI,2020,Peru,Fresh vegetables,1383819,0,Imports,Fiscal Year Total
MI,2019,World,Fresh vegetables,184955591,4,Imports,Fiscal Quarter 4
MI,2019,Canada,Fresh vegetables,103411800,4,Imports,Fiscal Quarter 4
MI,2019,World,Distilled spirits,87303998,4,Imports,Fiscal Quarter 4
MI,2019,Mexico,Fresh vegetables,75808035,4,Imports,Fiscal Quarter 4
MI,2019,France,Distilled spirits,64197936,4,Imports,Fiscal Quarter 4
MI,2019,World,Beef and beef products,38833443,4,Imports,Fiscal Quarter 4
MI,2019,World,"Baked goods, cereals, and pasta",34835397,4,Imports,Fiscal Quarter 4
MI,2019,World,Processed fruit and vegetables,30917130,4,Imports,Fiscal Quarter 4
MI,2019,Canada,"Baked goods, cereals, and pasta",25190367,4,Imports,Fiscal Quarter 4
MI,2019,Canada,Processed fruit and vegetables,16648657,4,Imports,Fiscal Quarter 4
MI,2019,Canada,Beef and beef products,16206121,4,Imports,Fiscal Quarter 4
MI,2019,Mexico,Beef and beef products,16139689,4,Imports,Fiscal Quarter 4
MI,2019,Canada,Distilled spirits,12613232,4,Imports,Fiscal Quarter 4
MI,2019,Mexico,Processed fruit and vegetables,5629558,4,Imports,Fiscal Quarter 4
MI,2019,Netherlands,Fresh vegetables,4596464,4,Imports,Fiscal Quarter 4
MI,2019,Ireland,Distilled spirits,3745313,4,Imports,Fiscal Quarter 4
MI,2019,Uruguay,Beef and beef products,3055487,4,Imports,Fiscal Quarter 4
MI,2019,France,"Baked goods, cereals, and pasta",2956082,4,Imports,Fiscal Quarter 4
MI,2019,Sweden,Distilled spirits,1996643,4,Imports,Fiscal Quarter 4
MI,2019,Germany,"Baked goods, cereals, and pasta",1858171,4,Imports,Fiscal Quarter 4
MI,2019,India,Processed fruit and vegetables,1822072,4,Imports,Fiscal Quarter 4
MI,2019,Ireland,Beef and beef products,1468924,4,Imports,Fiscal Quarter 4
MI,2019,Australia,Beef and beef products,1423637,4,Imports,Fiscal Quarter 4
MI,2019,Barbados,Distilled spirits,1362029,4,Imports,Fiscal Quarter 4
MI,2019,Spain,Fresh vegetables,1087416,4,Imports,Fiscal Quarter 4
MI,2019,Mexico,"Baked goods, cereals, and pasta",1065739,4,Imports,Fiscal Quarter 4
MI,2019,Italy,Processed fruit and vegetables,823241,4,Imports,Fiscal Quarter 4
MI,2019,Argentina,Processed fruit and vegetables,614382,4,Imports,Fiscal Quarter 4
MI,2019,India,"Baked goods, cereals, and pasta",564942,4,Imports,Fiscal Quarter 4
MI,2019,World,Fresh vegetables,202351540,3,Imports,Fiscal Quarter 3
MI,2019,Mexico,Fresh vegetables,101779286,3,Imports,Fiscal Quarter 3
MI,2019,Canada,Fresh vegetables,99192758,3,Imports,Fiscal Quarter 3
MI,2019,World,Distilled spirits,76951505,3,Imports,Fiscal Quarter 3
MI,2019,France,Distilled spirits,58272960,3,Imports,Fiscal Quarter 3
MI,2019,World,Beef and beef products,37294003,3,Imports,Fiscal Quarter 3
MI,2019,World,Processed fruit and vegetables,35108934,3,Imports,Fiscal Quarter 3
MI,2019,World,"Baked goods, cereals, and pasta",30644976,3,Imports,Fiscal Quarter 3
MI,2019,Canada,"Baked goods, cereals, and pasta",22865463,3,Imports,Fiscal Quarter 3
MI,2019,Canada,Processed fruit and vegetables,19803130,3,Imports,Fiscal Quarter 3
MI,2019,Mexico,Beef and beef products,16554576,3,Imports,Fiscal Quarter 3
MI,2019,Canada,Beef and beef products,14513995,3,Imports,Fiscal Quarter 3
MI,2019,Canada,Distilled spirits,7945732,3,Imports,Fiscal Quarter 3
MI,2019,Mexico,Processed fruit and vegetables,6678820,3,Imports,Fiscal Quarter 3
MI,2019,Uruguay,Beef and beef products,3847388,3,Imports,Fiscal Quarter 3
MI,2019,France,"Baked goods, cereals, and pasta",2778932,3,Imports,Fiscal Quarter 3
MI,2019,Sweden,Distilled spirits,2379215,3,Imports,Fiscal Quarter 3
MI,2019,Barbados,Distilled spirits,2364819,3,Imports,Fiscal Quarter 3
MI,2019,Ireland,Distilled spirits,2052502,3,Imports,Fiscal Quarter 3
MI,2019,Italy,Processed fruit and vegetables,1830767,3,Imports,Fiscal Quarter 3
MI,2019,Mexico,"Baked goods, cereals, and pasta",1304105,3,Imports,Fiscal Quarter 3
MI,2019,Australia,Beef and beef products,1287810,3,Imports,Fiscal Quarter 3
MI,2019,Netherlands,Fresh vegetables,1129934,3,Imports,Fiscal Quarter 3
MI,2019,Argentina,Processed fruit and vegetables,770988,3,Imports,Fiscal Quarter 3
MI,2019,Germany,"Baked goods, cereals, and pasta",767779,3,Imports,Fiscal Quarter 3
MI,2019,Ireland,Beef and beef products,710226,3,Imports,Fiscal Quarter 3
MI,2019,India,"Baked goods, cereals, and pasta",709693,3,Imports,Fiscal Quarter 3
MI,2019,India,Processed fruit and vegetables,256928,3,Imports,Fiscal Quarter 3
MI,2019,Spain,Fresh vegetables,224742,3,Imports,Fiscal Quarter 3
MI,2019,World,Fresh vegetables,215044784,2,Imports,Fiscal Quarter 2
MI,2019,Mexico,Fresh vegetables,190253010,2,Imports,Fiscal Quarter 2
MI,2019,World,Distilled spirits,50313607,2,Imports,Fiscal Quarter 2
MI,2019,World,Beef and beef products,39857359,2,Imports,Fiscal Quarter 2
MI,2019,France,Distilled spirits,37880045,2,Imports,Fiscal Quarter 2
MI,2019,World,Processed fruit and vegetables,34472829,2,Imports,Fiscal Quarter 2
MI,2019,World,"Baked goods, cereals, and pasta",27911444,2,Imports,Fiscal Quarter 2
MI,2019,Canada,Fresh vegetables,21372532,2,Imports,Fiscal Quarter 2
MI,2019,Canada,"Baked goods, cereals, and pasta",20102496,2,Imports,Fiscal Quarter 2
MI,2019,Canada,Beef and beef products,19707924,2,Imports,Fiscal Quarter 2
MI,2019,Canada,Processed fruit and vegetables,18533386,2,Imports,Fiscal Quarter 2
MI,2019,Mexico,Beef and beef products,12727945,2,Imports,Fiscal Quarter 2
MI,2019,Mexico,Processed fruit and vegetables,4982059,2,Imports,Fiscal Quarter 2
MI,2019,India,Processed fruit and vegetables,4214060,2,Imports,Fiscal Quarter 2
MI,2019,Canada,Distilled spirits,4089295,2,Imports,Fiscal Quarter 2
MI,2019,Uruguay,Beef and beef products,3322882,2,Imports,Fiscal Quarter 2
MI,2019,France,"Baked goods, cereals, and pasta",3277106,2,Imports,Fiscal Quarter 2
MI,2019,Barbados,Distilled spirits,2285675,2,Imports,Fiscal Quarter 2
MI,2019,Ireland,Distilled spirits,2263086,2,Imports,Fiscal Quarter 2
MI,2019,Spain,Fresh vegetables,2021869,2,Imports,Fiscal Quarter 2
MI,2019,Ireland,Beef and beef products,1965805,2,Imports,Fiscal Quarter 2
MI,2019,Sweden,Distilled spirits,1712540,2,Imports,Fiscal Quarter 2
MI,2019,Mexico,"Baked goods, cereals, and pasta",1589725,2,Imports,Fiscal Quarter 2
MI,2019,Australia,Beef and beef products,1347393,2,Imports,Fiscal Quarter 2
MI,2019,Israel,Fresh vegetables,1035373,2,Imports,Fiscal Quarter 2
MI,2019,Argentina,Processed fruit and vegetables,798735,2,Imports,Fiscal Quarter 2
MI,2019,Germany,"Baked goods, cereals, and pasta",512426,2,Imports,Fiscal Quarter 2
MI,2019,India,"Baked goods, cereals, and pasta",507413,2,Imports,Fiscal Quarter 2
MI,2019,Italy,Processed fruit and vegetables,391000,2,Imports,Fiscal Quarter 2
MI,2019,Netherlands,Fresh vegetables,207215,2,Imports,Fiscal Quarter 2
MI,2019,World,Fresh vegetables,192195385,1,Imports,Fiscal Quarter 1
MI,2019,Mexico,Fresh vegetables,148183289,1,Imports,Fiscal Quarter 1
MI,2019,World,Distilled spirits,43812692,1,Imports,Fiscal Quarter 1
MI,2019,Canada,Fresh vegetables,40239171,1,Imports,Fiscal Quarter 1
MI,2019,World,Beef and beef products,37604991,1,Imports,Fiscal Quarter 1
MI,2019,World,Processed fruit and vegetables,34593609,1,Imports,Fiscal Quarter 1
MI,2019,World,"Baked goods, cereals, and pasta",31509169,1,Imports,Fiscal Quarter 1
MI,2019,France,Distilled spirits,30549490,1,Imports,Fiscal Quarter 1
MI,2019,Canada,"Baked goods, cereals, and pasta",24767809,1,Imports,Fiscal Quarter 1
MI,2019,Canada,Beef and beef products,24196282,1,Imports,Fiscal Quarter 1
MI,2019,Canada,Processed fruit and vegetables,19329983,1,Imports,Fiscal Quarter 1
MI,2019,Mexico,Beef and beef products,7814689,1,Imports,Fiscal Quarter 1
MI,2019,Canada,Distilled spirits,5319195,1,Imports,Fiscal Quarter 1
MI,2019,Mexico,Processed fruit and vegetables,3679741,1,Imports,Fiscal Quarter 1
MI,2019,Ireland,Distilled spirits,2948174,1,Imports,Fiscal Quarter 1
MI,2019,Uruguay,Beef and beef products,2210952,1,Imports,Fiscal Quarter 1
MI,2019,France,"Baked goods, cereals, and pasta",1966944,1,Imports,Fiscal Quarter 1
MI,2019,Barbados,Distilled spirits,1916883,1,Imports,Fiscal Quarter 1
MI,2019,Israel,Fresh vegetables,1698948,1,Imports,Fiscal Quarter 1
MI,2019,Spain,Fresh vegetables,1622152,1,Imports,Fiscal Quarter 1
MI,2019,India,Processed fruit and vegetables,1576156,1,Imports,Fiscal Quarter 1
MI,2019,Sweden,Distilled spirits,1406581,1,Imports,Fiscal Quarter 1
MI,2019,Australia,Beef and beef products,1384777,1,Imports,Fiscal Quarter 1
MI,2019,Italy,Processed fruit and vegetables,1237003,1,Imports,Fiscal Quarter 1
MI,2019,Ireland,Beef and beef products,1206755,1,Imports,Fiscal Quarter 1
MI,2019,Germany,"Baked goods, cereals, and pasta",667898,1,Imports,Fiscal Quarter 1
MI,2019,Argentina,Processed fruit and vegetables,651822,1,Imports,Fiscal Quarter 1
MI,2019,Mexico,"Baked goods, cereals, and pasta",552320,1,Imports,Fiscal Quarter 1
MI,2019,India,"Baked goods, cereals, and pasta",470022,1,Imports,Fiscal Quarter 1
MI,2019,Netherlands,Fresh vegetables,88845,1,Imports,Fiscal Quarter 1
MI,2019,World,Fresh vegetables,794547300,0,Imports,Fiscal Year Total
MI,2019,Mexico,Fresh vegetables,516023620,0,Imports,Fiscal Year Total
MI,2019,Canada,Fresh vegetables,264216261,0,Imports,Fiscal Year Total
MI,2019,World,Distilled spirits,258381802,0,Imports,Fiscal Year Total
MI,2019,France,Distilled spirits,190900431,0,Imports,Fiscal Year Total
MI,2019,World,Beef and beef products,153589796,0,Imports,Fiscal Year Total
MI,2019,World,Processed fruit and vegetables,135092502,0,Imports,Fiscal Year Total
MI,2019,World,"Baked goods, cereals, and pasta",124900986,0,Imports,Fiscal Year Total
MI,2019,Canada,"Baked goods, cereals, and pasta",92926135,0,Imports,Fiscal Year Total
MI,2019,Canada,Beef and beef products,74624322,0,Imports,Fiscal Year Total
MI,2019,Canada,Processed fruit and vegetables,74315156,0,Imports,Fiscal Year Total
MI,2019,Mexico,Beef and beef products,53236899,0,Imports,Fiscal Year Total
MI,2019,Canada,Distilled spirits,29967454,0,Imports,Fiscal Year Total
MI,2019,Mexico,Processed fruit and vegetables,20970178,0,Imports,Fiscal Year Total
MI,2019,Uruguay,Beef and beef products,12436709,0,Imports,Fiscal Year Total
MI,2019,Ireland,Distilled spirits,11009075,0,Imports,Fiscal Year Total
MI,2019,France,"Baked goods, cereals, and pasta",10979064,0,Imports,Fiscal Year Total
MI,2019,Barbados,Distilled spirits,7929406,0,Imports,Fiscal Year Total
MI,2019,India,Processed fruit and vegetables,7869216,0,Imports,Fiscal Year Total
MI,2019,Sweden,Distilled spirits,7494979,0,Imports,Fiscal Year Total
MI,2019,Netherlands,Fresh vegetables,6022458,0,Imports,Fiscal Year Total
MI,2019,Australia,Beef and beef products,5443617,0,Imports,Fiscal Year Total
